source_id,common_name
6596697272732369792,TIC 214300025
6596870381389659520,Gaia DR3 6596870381389659520
6596891272110663808,HIP 111629
6596908275886158080,PPM 752391
6596935836691323264,LP 984-58
6596967099758356224,Gaia DR3 6596967099758356224
6597033693226264064,TIC 270583542
6597043794989308928,GJ 9787
6597247165985592704,Gaia DR3 6597247165985592704
6597434533933738368,LP 984-88
6597497927650781184,LEHPM 4930
6597767685957278592,LHS 527
6597939484649184896,Gaia DR3 6597939484649184896
6597942783184061952,LP 984-16
6597949448972665472,Gaia DR3 6597949448972665472
6597949448973249792,Gaia DR3 6597949448973249792
6597992536084642816,HD 211723B
6597992536085228928,HIP 110245
6598099978987119232,LP 983-134
6598171202430061824,Gaia DR3 6598171202430061824
6598197663723478656,TIC 278704039
6598228686271846528,Gaia DR3 6598228686271846528
6598228690567236096,TIC 278704544
6598259094640810240,TIC 278707840
6598319159758429696,GJ 4271
6598448524173106688,LP 984-32
6598509852011485824,Gaia DR3 6598509852011485824
6598592354037734784,LTT 9039
6598723195921667584,TIC 61177928
6598814657249555328,HIP 110692
6598883720324218240,GALEX J222337.3-343839
6599039305514947200,LP 983-142
6599039305514947328,LP 983-141
6599045696425310848,LP 983-128
6599407229593230208,Gaia DR3 6599407229593230208
6599412658431805952,HIP 109549
6599565765426015232,LP 984-1
6599663175284153728,Gaia DR3 6599663175284153728
6599733642813014784,PM J22209-3346
6599754469108993920,Gaia DR3 6599754469108993920
6599966468694922752,2MASS J22183610-3332080
6600117892061502208,LP 984-44
6600175616422086656,LEHPM 4849
6600199874397437952,Gaia DR3 6600199874397437952
6600365518402656256,LP 984-110
6600365522695593472,LTT 9031
6600456850880784256,TIC 253923299
6600863910701061632,CNS5 5589
6600867690272284800,LTT 9125
6600892360564398464,TIC 253923613
6601029314186158720,TIC 253929211
6601106215575982976,Gaia DR3 6601106215575982976
6601267465828495616,HIP 110655
6601548008798786432,LP 931-75
6601750151432831104,GC 31460
6601750220152445440,Beta Piscis Austrini
6601847282118458368,TIC 253912555
6601909511898851712,2MASS J22333614-3125164
6602076878185076352,LEHPM 4706
6602158345124764032,PHL 5207
6602160368054608512,Gaia DR3 6602160368054608512
6602326188151325952,TIC 206670000
6602563858757140992,LP 985-24
6602568183788919936,GALEX J225030.3-344036
6602601031698725632,LP 985-32
6602889417277730432,LP 985-67
6603237069110449792,Delta Piscis Austrini
6603237069110537088,Delta Piscis Austrini B
6603415602311189888,TIC 206620592
6603415842829357824,Gaia DR3 6603415842829357824
6603623856685434240,Gaia DR3 6603623856685434240
6603693808817829760,GJ 871.1 B
6603693881832177792,GJ 871.1 A
6603739438550692480,TIC 206605822
6603827644293770624,LTT 9189
6604054246768359936,LP 932-85
6604147121141267712,Fomalhaut B
6604326204097694080,Gaia DR3 6604326204097694080
6604348434848487808,LP 932-81
6604360937497601024,GALEX J224929.0-310729
6604428080721759488,LTT 9250
6604428080721760512,LP 932-91
6604934337106961024,LHS 5396
6605022843498849792,LP 922-41
6605330195652819840,LTT 9397
6605553770176473984,LTT 9392
6605589989634542848,LP 933-56
6605671147336578432,TIC 229063748
6605690831171190912,HIP 113528
6605690835466000512,HD 217221B
6605949663080115072,LP 933-24
6605949667375564800,LP 933-25
6606268044710805888,Gaia DR3 6606268044710805888
6606270346813990656,LP 933-50
6606281097117552384,Gaia DR3 6606281097117552384
6606473820890373248,WT 2313
6606623869867846784,TIC 270378356
6606678884102850816,Gaia DR3 6606678884102850816
6606712041250370560,TIC 12966307
6606871814033940608,LP 932-53
6606890608810806528,GJ 869
6607021102801617536,Gaia DR3 6607021102801617536
6607277018428615296,LEHPM 4975
6607303814728912384,LP 932-97
6607308148351650944,LP 932-55
6607432496244359296,TIC 91512972
6607545711582524032,LP 932-7
6607596426556371840,LP 932-6
6607691225074507776,LP 932-73
6608056396078408576,Gaia DR3 6608056396078408576
6608076294662380672,LTT 9129
6608083304048992256,LP 932-56
6608187792013181312,GJ 4289
6608187792013441792,GJ 4288
6608255235884536320,TIC 209362235
6608322722706235776,Gaia DR3 6608322722706235776
6608344197542416640,TIC 209368522
6608473424518359936,Gaia DR3 6608473424518359936
6608473454583817600,Gaia DR3 6608473454583817600
6608490501308343168,GJ 868
6608583822357780992,LP 932-63
6608834201770912384,2MASS J22380584-2835275
6608975931396946688,Gaia DR3 6608975931396946688
6608975935692281728,Gaia DR2 6608975935692281728
6609016892500425600,LP 932-58
6609148593377557120,Gaia DR3 6609148593377557120
6609167869190786688,LHS 5394
6609254898113164416,TIC 270376273
6609339182550866688,LP 932-83
6609340148918886144,LTT 9210
6609416427538145024,TIC 47390639
6609523178953333888,LP 933-85
6609606952287256576,LP 933-30
6609744700478233600,LP 933-36
6609870422760972032,LP 933-37
6610107504955838336,LTT 9276
6610215909929881216,Gaia DR3 6610215909929881216
6610625851675331584,LEHPM 5163
6610632281239737216,HIP 112643
6610937533155594496,LEHPM 5261
6611010616318886400,Gaia DR3 6611010616318886400
6611034118380214272,TIC 47465993
6611110396999142912,Gaia DR3 6611110396999142912
6611281298042704512,TOI-226
6611429938270878336,2MASS J22100653-3448264
6611603970345412224,HIP 109149
6611604077720068480,Gaia DR3 6611604077720068480
6611832088944024320,LP 983-95
6612044122889782400,LP 983-131 A
6612204651587350016,14 Piscis Austrini
6612204995184733824,PPM 302230
6612242034982766848,Tauri Piscis Austrini
6612306455196349056,HIP 109816
6612397989539789568,LP 931-28
6612581131240190976,HIP 109007
6612601502270325504,Gaia DR3 6612601502270325504
6612712935196459776,LP 983-50
6612729217417468032,Gaia DR3 6612729217417468032
6612817217002464128,GJ 4242
6612817835477756160,GJ 4243
6612887104710588928,HIP 108809
6613108961245680000,2MASS J22074917-3132120
6613289285448236288,LHS 3753
6613415621910666112,Gaia DR3 6613415621910666112
6613555642140332672,LTT 8945
6613671430163630848,TIC 61178249
6613707340384992896,LP 931-48
6613739294941659520,Gaia DR3 6613739294941659520
6613748572071070976,TIC 61456548
6613814267890872064,LP 931-45
6613841171565998848,GALEX J221452.6-314334
6613863745913517312,Gaia DR3 6613863745913517312
6613913533175028480,TIC 70420258
6613916969148947200,LEHPM 4476
6613969195950456448,LP 931-41
6613996340143809664,Gaia DR3 6613996340143809664
6614280804418537472,LHS 521
6614285855300051840,GJ 862
6614426214831253248,LP 931-55
6614498095403935744,LTT 8993
6614537918340739584,Gaia DR3 6614537918340739584
6614599972028270464,LP 931-52
6615232019415599744,LTT 8955
6615380384765691008,Gaia DR3 6615380384765691008
6615401309846337024,LP 931-51
6615582901063513216,Gaia DR3 6615582901063513216
6615656396543741952,GJ 4272
6615691443476929536,Gaia DR3 6615691443476929536
6615753187926801280,LP 931-38
6615790055925497344,LP 983-40
6615799573573362688,Gaia DR3 6615799573573362688
6616019785136915712,Gaia DR3 6616019785136915712
6616054106219878016,LP 930-82
6616152654245340288,LP 930-59
6616413852680821248,LP 931-7
6616442994033876352,** BUG 6B
6616442994033876480,** BUG 6A
6616610390384384128,LP 931-10
6617049374697373440,LP 930-49
6617301334658632320,LP 930-43
6617371978280524288,Gaia DR3 6617371978280524288
6617373382734266368,LP 930-56
6617417985970280448,TIC 53842250
6617495364101129728,LTT 8758
6617542093345362432,HIP 108416
6617584076650133888,LP 930-64 A
6617584080944977024,LP 930-64 B
6617815730006011776,LTT 8740
6617978530741987456,TIC 53952541
6617984092724104064,LP 930-62
6617996741403360128,LP 930-61
6618165821380235136,TIC 32175924
6618495434350734976,HD 209969A
6618495438645972736,HD 209969B
6618734651144452992,LP 931-32
6618734651144725248,LP 931-32 B
6618892770365511680,LP 931-24
6619256674354432768,TIC 270166346
6619286399823031808,Gaia DR3 6619286399823031808
6619324637917084544,Gaia DR3 6619324637917084544
6619424251093537408,Gaia DR3 6619424251093537408
6619520939396842624,TIC 53977326
6619660680453149312,LP 930-75
6619684319953167360,LP 874-48
6619818013694737536,Gaia DR3 6619818013694737536
6620217750595836288,CNS5 5473
6620436111028161408,Gaia DR3 6620436111028161408
6620436111028794752,Gaia DR3 6620436111028794752
6620768850735175808,LP 932-34
6620853994166320384,TIC 209313089
6620893645304242176,LTT 9109
6620898657532005120,LTT 9112
6621026789291266304,LTT 9118
6621179380888631424,2MASS J22340990-2720591
6621345372785370112,RBS 1877
6621449620231453184,LP 931-57
6621449620231453312,LP 931-58
6621762912325848448,LP 931-54
6621799127490124288,LP 931-42
6621832284637642240,WD 2218-271
6622049953580576128,HIP 111150
6622115718119818368,LP 876-29
6622318573720116864,LP 876-25
6622423650094694016,WT 2233
6622678839871518848,Gaia DR3 6622678839871518848
6622706396381497600,LEHPM 5047
6622707491597954944,LP 876-6
6622708900347266048,LP 876-57
6622742091854384640,TIC 47354206
6622965567593297536,CNS5 5598
6622986771846637312,2MASS J22404318-2536199
6623212407953579392,Gaia DR3 6623212407953579392
6623341982821959168,HIP 112524
6623351805412369024,Fomalhaut C
6623511028439607680,LP 876-8
6623517045689106944,Gaia DR3 6623517045689106944
6623761137270596992,LP 876-34
6623814738462276352,HIP 111742
6623907956431887232,TIC 209370189
6623956880404279168,LEHPM 4819
6624125075619515392,TIC 209366972
6624206641343151104,GALEX J223623.5-234250
6624237088366418688,Gaia DR3 6624237088366418688
6624257051374422656,TIC 47296634
6624440699881064704,HD 215395B
6624440704175786240,HIP 112331
6624516119505934976,TIC 262038367
6624616488597526656,LP 876-3
6624780247110492032,LP 876-51
6624889060107365248,TIC 441184876
6624889064401276032,TIC 2028322730
6624999629744247936,LTT 8998
6625055945356113152,Gaia DR3 6625055945356113152
6625186997693424000,2MASS J22153604-2546560
6625576843284658176,HIP 110695
6625743625454560512,LHS 518
6625785441256030592,Gaia DR3 6625785441256030592
6625973354665367296,TIC 441183766
6626177241057754880,TIC 441185652
6626274861369618432,TIC 32197576
6626303994132860032,Gaia DR3 6626303994132860032
6626368113699333248,TOI-6898
6626477721264779776,LP 875-31
6626538160044184192,2MASS J22191060-2402148
6626588252248051456,LTT 8940
6626588256543082496,LTT 8941
6626832863520508032,LP 875-36
6626842312448511872,Gaia DR3 6626842312448511872
6626926386433620992,Gaia DR3 6626926386433620992
6627034688328646400,LP 875-38
6627069499039010816,Gaia DR3 6627069499039010816
6627342452800414848,LP 876-1
6627342487159582336,TIC 69764992
6628147398391330944,TIC 399570848
6628223470851908992,LEHPM 4709
6628233675694233984,UCAC4 338-208380
6628283703473315968,LP 875-58
6628500032386077440,LP 875-56
6628514222958035072,Gaia DR3 6628514222958035072
6628587855877381120,47 Aqr
6628900048460172544,TIC 69838490
6628904068549598080,LP 876-76
6628926642897199744,Upsilon Aqr B
6628926642897745664,Upsilon Aqr
6628982030796000128,TIC 69855536
6628982099515477120,2MASS J22325065-2042519
6629060096121227520,LP 876-27
6629124108313826688,LP 876-20
6629136031142804864,Gaia DR3 6629136031142804864
6629223266224053376,TIC 69838773
6629223270518927232,Gaia DR3 6629223270518927232
6629270407784755968,HD 213168
6629435098312844800,TIC 303537190
6629632838605878528,Gaia DR3 6629632838605878528
6629790584164277376,LTT 7265
6629790584164278016,HD 167425B
6629807347416966784,TIC 365556201
6629964994196173056,Gaia DR3 6629964994196173056
6629988290098960384,Gaia DR3 6629988290098960384
6630432492796254592,GALEX J180151.7-643938
6630441151452215808,L 157-110
6630447542361775872,Gaia DR3 6630447542361775872
6630491832065075072,Gaia DR3 6630491832065075072
6630558558672843392,Pi Pavonis
6630687957452519808,Gaia DR3 6630687957452519808
6630691290347070848,TIC 365601491
6630778976398876544,PPM 781839
6631046776200276480,2MASS J18252207-6237485
6631230532077787776,LHS 5338
6631276814645765504,TIC 365768607
6631299938750177152,Gaia DR3 6631299938750177152
6631456997113317248,LTT 7370
6631530011557571200,L 158-14
6631619793553234816,TIC 464410225
6631654325091843584,TIC 464349748
6631656008717940224,WT 585
6631662502708260480,TIC 464380184
6631685008336771072,NSV 24575
6631710606341412096,HIP 92342
6631762764424312960,HD 173167
6631770869026896512,GJ 4079
6631773239851168768,TIC 360954492
6631915390382416256,LTT 7406
6631993077750824960,GJ 4075
6632099970897367680,GJ 4081
6632318361397624960,HIP 94235
6632633951293723264,TIC 344030034
6632815409369677568,TIC 464382310
6633015859784740224,HIP 91644
6633500847494138496,TIC 446547667
6633520535624471296,2MASS J19064362-5812294
6633587335252126976,WT 611
6633610871672592000,HIP 92625
6633666465728537600,Gaia DR3 6633666465728537600
6633830052446959488,LTT 7157
6633973366915001344,Gaia DR3 6633973366915001344
6633994910471867264,Gaia DR3 6633994910471867264
6634008173330723712,Gaia DR3 6634008173330723712
6634032740544236032,Iota Pavonis
6634406230896838784,L 158-37
6634434818199357056,Gaia DR3 6634434818199357056
6634463852178515456,TIC 365837023
6634532571652409856,Gaia DR2 6634532571652409856
6634773673939281152,LTT 7306
6634793602586666240,Gaia DR3 6634793602586666240
6634945953670365952,** RSS 466A
6634945988032403072,** RSS 466B
6635173208978476416,HIP 89285
6635365275616011520,UCAC4 150-210584
6635419911901163904,LTT 7244
6635520414133666944,WD 1817-598
6635622973655764480,Gaia DR3 6635622973655764480
6635630910753507968,TIC 119337122
6635691555694396288,Gaia DR3 6635691555694396288
6635696954467048704,Gaia DR3 6635696954467048704
6635697160627698688,HIP 90981
6635835561655553280,TIC 119224906
6635966781495628672,GJ 714
6636191562902993920,Gaia DR3 6636191562902993920
6636254200702433920,SIPS J1848-5854
6636399130078317184,2MASS J18411866-5845533
6636624014568487424,Gaia DR3 6636624014568487424
6636685621579591680,WT 610
6636861268561987840,LTT 7527
6636878203618209024,Gaia DR3 6636878203618209024
6636878207913353600,HIP 93547
6636900198145568896,Gaia DR3 6636900198145568896
6636914006463061120,Gaia DR3 6636914006463061120
6636988399594203648,GJ 4078
6637017330494491648,CNS5 4699
6637022759333088768,TIC 379289317
6637022793692833024,GJ 4082
6637025538175559424,Gaia DR3 6637025538175559424
6637207202408959488,TIC 119984817
6637285302091801856,WT 572
6637433770520908800,TIC 456561174
6637448957528512128,TIC 1816965664
6637674353112670592,HIP 91626
6637782281349968128,WT 604B
6637823719190826752,LTT 7459
6637823753554007040,BPM 25901
6637823925352697472,WT 596
6637900783790265344,TIC 379576538
6637918380274579328,TIC 379576726
6637963425886794752,GJ 737 A
6637963425890391552,GJ 737 B
6637964216162555136,Gaia DR3 6637964216162555136
6638040322985183616,V* V483 Tel
6638134365589225344,WT 597
6638226342312059648,Gaia DR2 6638226342312059648
6638332964877969664,Gaia DR3 6638332964877969664
6638394915488006272,Gaia DR3 6638394915488006272
6638822694226428672,TIC 421985503
6638876054899764864,TIC 319673470
6639310701294761984,UCAC4 165-206398
6639484394065935872,HD 179140B
6639484394067841664,HD 179140A
6639498103603209088,TIC 421941590
6639513221888180224,HIP 94181
6639666736903611136,GALEX J191430.4-572023
6639910484885984256,SIPS J1917-5636
6640365824436153856,Gaia DR3 6640365824436153856
6640366610413800576,Gaia DR3 6640366610413800576
6640466189231878400,Mu Tel
6640472855021155200,Gaia DR3 6640472855021155200
6640483472178280704,L 208-5 B
6640483472180313216,LTT 7700
6640676436470581888,HIP 96861
6640681968386943744,Gaia DR3 6640681968386943744
6640686091557165440,Gaia DR3 6640686091557165440
6641199941444663680,Gaia DR3 6641199941444663680
6641238596150619008,Gaia DR3 6641238596150619008
6641275429787373696,PM J19561-5442B
6641276181407242112,PM J19561-5442A
6641316554100332544,Gaia DR3 6641316554100332544
6641403625973393152,Gaia DR2 6641403625973393152
6641623597018084480,TIC 166393630
6641652630997168128,TIC 166422881
6641653489990564224,Gaia DR3 6641653489990564224
6641741141683400064,L 208-7
6641789348394399488,CNS5 4860
6641922900402132096,TIC 320260314
6641996571978861440,HIP 96160
6642011071786018176,L 276-85
6642205376108815744,L 276-69
6642410671250666240,UCAC4 185-212396
6642410675544868608,TYC 8775-1102-1
6642655488681211392,HIP 97156
6642845154437513984,Gaia DR3 6642845154437513984
6643031246780695680,Gaia DR3 6643031246780695680
6643046944883125376,GJ 9647
6643084981116172928,WT 644
6643331099921719808,GALEX J191148.1-545604
6643352368598722944,GALEX J191429.1-544020
6643416385087346560,Gaia DR3 6643416385087346560
6643569766959929600,LTT 7685
6643580590277610880,Gaia DR3 6643580590277610880
6643589352010758400,HIP 95270
6643602576214115584,Eta Tel
6643629037508817792,UCAC4 180-220725
6643640891616635904,L 276-79
6643709061336946432,Gaia DR3 6643709061336946432
6643851448094862592,TIC 424881692
6644173192685587328,PPM 773870
6644254522186867072,WT 625
6644260122824404736,GALAH 180628003301325
6644260122824407808,SIPS J1905-5425
6644303656613107840,TIC 343956960
6644352722319616896,Gaia DR3 6644352722319616896
6644363610060072064,Gaia DR3 6644363610060072064
6644561801326191488,Gaia DR3 6644561801326191488
6644583963357379200,Gaia DR3 6644583963357379200
6644585543905342720,HIP 94697
6644606950022464640,HIP 94858
6644737035991724288,HIP 95125
6644807679614167296,UCAC4 185-209790
6644813933086560768,TIC 158336233
6644840974200903808,CNS5 4783
6644841042920381184,CNS5 4781
6644846849713646208,CNS5 4784
6644933294519765888,Gaia DR3 6644933294519765888
6645059910158550144,Gaia DR3 6645059910158550144
6645159798213038976,Gaia DR3 6645159798213038976
6645256864471157248,L 276-56
6645357018814684288,Gaia DR3 6645357018814684288
6645357023108224256,Gaia DR3 6645357023108224256
6645504151509887744,GJ 4112
6645537854116086272,UCAC4 190-199094
6645604928622813568,HIP 96515
6645604928622813824,Smethells 41B
6645696561747896064,TIC 158516929
6645806998241701632,L 276-33
6645843007247800704,L 276-31 B
6645843007249648768,LTT 7802
6645879561716675456,TIC 355335323
6646473096129766912,SIPS J1924-5154
6646543877193233920,Gaia DR3 6646543877193233920
6646590503358530688,TIC 404055105
6646626890321191680,Gaia DR3 6646626890321191680
6646713476862019968,L 276-11
6646729419780721792,TIC 406240485
6646793638131282304,Gaia DR3 6646793638131282304
6646793638131282560,Gaia DR3 6646793638131282560
6646822083697673088,Gaia DR3 6646822083697673088
6646912793409086336,2MASS J19422210-5000216
6647015979998489984,TIC 166283631
6647060265404153600,TIC 291193946
6647179802935867392,Gaia DR3 6647179802935867392
6647181284699719936,TIC 166222268
6647518766053564544,TIC 118807628
6647571370813115776,TYC 8756-967-1
6647583705959471744,Gaia DR3 6647583705959471744
6647630950597964544,GJ 700 A
6647631019317444480,GJ 700 B
6647832333024946048,Gaia DR3 6647832333024946048
6647851265236712704,HD 166653B
6647851265242375296,HD 166653A
6647979736302964096,2MASS J18195739-5754310
6648011622140461952,Gaia DR3 6648011622140461952
6648032547221054080,TIC 119561664
6648039144291055360,TIC 119338916
6648040999716899200,CNS5 4557
6648250181802161792,HIP 89558
6648316599176366592,HIP 90282
6648332503437022464,Gaia DR3 6648332503437022464
6648388720267412864,TIC 119342122
6648499461705850880,Gaia DR3 6648499461705850880
6648822168368742400,PPM 773355
6648834361774839040,TIC 118053599
6649012418238270720,UCAC4 165-200062
6649114535381357184,TIC 119086264
6649196277198117248,TIC 119564411
6649345157945996800,TIC 119153186
6649407692669922432,TIC 456151362
6649490740156304000,LTT 7334
6649696658072331008,Gaia DR3 6649696658072331008
6649785203115998336,Gaia DR3 6649785203115998336
6649786646225001984,TIC 120334442
6649788119394186112,TIC 120334451
6649821624439136128,WT 590
6649981603375991296,WT 573
6650028848019657856,Gaia DR3 6650028848019657856
6650028848019658496,Gaia DR3 6650028848019658496
6650089076341239424,UCAC4 176-210866
6650117736660187136,LHS 5341
6650228409380791040,GALEX J184905.7-545425
6650272149326730368,Gaia DR3 6650272149326730368
6650273867313671296,HIP 92742
6650359354343258240,GJ 4085
6650359354343258880,GJ 4086
6650457382678224640,HIP 92592
6650457588836654592,TIC 379241466
6650733566252082688,WT 571
6650851591953606272,2MASS J18390129-5446329
6651058467639413248,LTT 7361
6651133479247436032,Gaia DR3 6651133479247436032
6651678184178790016,Gaia DR3 6651678184178790016
6651684364634671616,LTT 7467
6651684575090212096,LTT 7468
6651958147328579968,LHS 3360
6651968833207148160,Gaia DR3 6651968833207148160
6652126265232810624,2MASS J18023798-5607256
6652195985439318656,Gaia DR3 6652195985439318656
6652219487496874496,TIC 118139986
6652242852121501312,UCAC4 172-191165
6652273015676968832,2MASS J18103569-5513435
6652296109716742016,TIC 118526283
6652378470011126784,Gaia DR3 6652378470011126784
6652398055058978432,UCAC4 173-202202
6652478525567840256,TIC 118983122
6652768281241023488,TIC 456153900
6652936712677663104,Gaia DR3 6652936712677663104
6652992096279004416,HIP 88642
6653076178858840192,TIC 118017257
6653162456161626368,TIC 118278380
6653284398868332416,2MASS J18053287-5413198
6653317212423426432,HIP 88178
6653390707902628992,Gaia DR3 6653390707902628992
6653428297457302784,NLTT 46089
6653437437148449408,TIC 365085365
6653919091955350144,L 272-87
6653919469916284800,L 272-88
6653960495442220928,SIPS J1823-5210
6653964756049385472,Gaia DR3 6653964756049385472
6653968157663516672,TOI-1080
6653996744962474752,SIPS J1827-5143
6654092535617576448,Gaia DR3 6654092535617576448
6654230597344434560,HD 171404
6654293338227068032,LTT 7389
6654471592250848000,Gaia DR3 6654471592250848000
6654791245194574976,TIC 292214707
6654965689587036160,Smethells 19
6655004790969650176,HIP 91786
6655006165359227264,2MASS J18420549-5114383
6655122988469069568,L 273-13
6655166281739506688,Gaia DR3 6655166281739506688
6655168686921108864,HIP 92680
6655199954279149696,NLTT 46510
6655828359534437888,SIPS J1841-5046
6655855881689262080,TIC 304616310
6655901408341207552,L 273-14
6655976140774224512,Gaia DR3 6655976140774224512
6655988059304353280,UCAC4 202-176110
6656396051135909504,2MASS J18594664-5344061
6656406221618357632,WT 618
6656457795586181376,HIP 93579
6656461918753123968,2MASS J19063412-5327481
6656510950100175488,LTT 7587
6656708101980317696,TIC 6851100
6656769472772280320,Rho Tel
6656795173857025280,L 274-61
6656814380950550144,WT 622
6656888185667323904,Gaia DR3 6656888185667323904
6656968931053087104,SIPS J1912-5156
6657043079367756544,2MASS J19172538-5143191
6657083795657858944,2MASS J19203490-5111222
6657254700997561728,Gaia DR3 6657254700997561728
6657263565810527488,TIC 423179010
6657266516450698368,Gaia DR3 6657266516450698368
6657435467580790528,2MASS J19181805-5002204
6657458213728148480,HIP 93325
6657805934279336320,Gaia DR3 6657805934279336320
6657894479326119168,TIC 6946943
6658005048964693760,Gaia DR3 6658005048964693760
6658012745543329280,Gaia DR3 6658012745543329280
6658052156165757824,TIC 200230110
6658092735017041280,Gaia DR3 6658092735017041280
6658119466893718016,TIC 423178182
6658123517042686464,CNS5 4767
6658144442123336576,LTT 7602
6658304146188944000,Gaia DR3 6658304146188944000
6658412589821806464,TIC 200231561
6658412589821806976,TIC 200231558
6658563154194850944,HIP 94674
6658563154194880768,Gaia DR3 6658563154194880768
6658710454390981760,LTT 7682
6658745123367090944,HIP 95795
6658753953817616512,L 276-3
6658897199569335552,Gaia DR3 6658897199569335552
6658975333614738176,Gaia DR3 6658975333614738176
6659099681505711232,L 347-72
6659099681507716736,CNS5 4829
6659271205321359872,CNS5 4863
6659309791307611648,LTT 7763
6659436647461592192,NLTT 47883
6659562915202363392,LTT 7739
6659562919499690112,CD-48 13174B
6659666720269849856,Gaia DR3 6659666720269849856
6659849204841549824,L 347-73
6660197578228732288,Gaia DR3 6660197578228732288
6660353640159670784,Gaia DR3 6660353640159670784
6660561821519000960,SIPS J1928-4700
6660728157009636992,UCAC4 221-179366
6660940401412208896,Gaia DR3 6660940401412208896
6660973210663673856,TIC 6904389
6661023105302180480,Gaia DR3 6661023105302180480
6661109657483400832,TIC 6478518
6661126734273438464,Gaia DR3 6661126734273438464
6661471602964261248,2MASS J19072357-4855534
6661513040811850624,Gaia DR3 6661513040811850624
6661791457770918528,Gaia DR3 6661791457770918528
6661834471866311296,L 346-96
6661911579416783616,GJ 9646
6661930163739437952,TIC 61614299
6662167868705713664,GJ 739
6662249434427716480,TIC 406093404
6662290464252922112,Gaia DR3 6662290464252922112
6662311281955653120,Gaia DR3 6662311281955653120
6662450232737529728,LTT 7515
6662451229171016576,GALEX J185845.3-473109
6662474529370681344,UCAC4 215-182005
6662713948027024256,SIPS J1912-4629
6662755798188307968,CF 18477
6662824483302682752,TIC 60971146
6663106301880701440,TIC 425674129
6663357780805115904,LTT 7627
6663512777585933056,CD-46 12959
6663600360560306560,GJ 754
6663649185745750272,Gaia DR3 6663649185745750272
6664096377740807680,HIP 96095
6664128671596997504,TIC 421437627
6664181727331350144,SIPS J1932-4343
6664196055342260992,Gaia DR3 6664196055342260992
6664246083120889344,CNS5 4787
6664248316503875584,LTT 7641
6664328065456975488,Gaia DR3 6664328065456975488
6664407333374099968,Arkab Posterior
6664717498730731136,2MASS J19164466-4412470
6664729284121316864,Gaia DR3 6664729284121316864
6664754985205604224,Gaia DR3 6664754985205604224
6664824799897437312,TIC 62346631
6664898849428666368,2MASS J19270329-4339038
6664912936922642048,TIC 425764828
6664920457408236032,TIC 261283885
6664924550515768576,HD 182821A
6664924550515768832,HD 182821B
6664987703715310592,HIP 95823
6665111226973054208,TOI-4341
6665143937443906816,CNS5 4811
6665530312699318016,LHS 3525
6665536390078262016,HIP 99188
6665685343840128384,HIP 98105
6665685378201412992,** KPP 3104B
6665973518965780736,LTT 7968
6666015128609223168,HD 190954B
6666015128609223552,HIP 99344
6666154968447897472,Gaia DR3 6666154968447897472
6666163631398224000,Gaia DR3 6666163631398224000
6666178680963755008,RBS 1667
6666179127640352512,Gaia DR3 6666179127640352512
6666179333798782976,PPM 774353
6666216888992837120,LTT 7977
6666429988090051712,CD-50 12872
6666783962114636288,Gaia DR3 6666783962114636288
6666990361063486976,HIP 98444
6667096803236357504,2MASS J20043412-5033554
6667318634003429504,GJ 9680
6667371062667755776,WT 671
6667552722604011264,TIC 101582095
6667637458015495808,2MASS J20194981-5027279
6667699202464267264,2MASS J20194890-5006074
6667791114765896064,GJ 9691
6667791114765897216,WT 703
6667804102747000448,HIP 100455
6668048469206316288,UCAC4 206-182199
6668116432768842624,Gaia DR3 6668116432768842624
6668197624830390016,TIC 100325215
6668386603391353856,Gaia DR3 6668386603391353856
6668401171919059584,UCAC4 212-183274
6668403989418902016,HD 195266B
6668403989418902144,HD 195266A
6668632172440268928,2MASS J20295218-4706526
6668632241160859392,TIC 90846065
6668856163575874048,TIC 101909019
6668980648908319616,LTT 8043
6669051636127731584,Gaia DR3 6669051636127731584
6669072664287717504,Gaia DR3 6669072664287717504
6669072664287718272,Gaia DR3 6669072664287718272
6669105340398838784,WT 691
6669169661827069184,Gaia DR2 6669169661827069184
6669169661828718336,Gaia DR2 6669169661828718336
6669199657880255360,HIP 99695
6669205121078881664,WT 693
6669376885409475200,L 350-53
6669477215846920960,Gaia DR3 6669477215846920960
6669557170957830656,LTT 8045
6669562840314655360,TIC 129480279
6669616853823635840,TIC 129543430
6669626508910057984,2MASS J20173681-4641019
6669657123437047424,GJ 787
6669657226516254976,Gaia DR3 6669657226516254976
6669665301054761216,LTT 8049
6669792844403402752,Gaia DR3 6669792844403402752
6669838714655388800,LHS 3492
6669870012079471616,TIC 219926497
6669873005673630592,TIC 219926505
6669993505275995136,TIC 101175143
6670073803984650240,UCAC4 203-186762
6670359092892184704,Gaia DR3 6670359092892184704
6670404482106143232,Gaia DR3 6670404482106143232
6670488182428917248,TIC 101275430
6670674652727978496,2MASS J20055357-4727320
6670759761800880768,HIP 98274
6670827416123874688,WT 676
6671044947630014464,SIPS J1945-4904
6671045050707117568,Gaia DR3 6671045050707117568
6671061607806119040,Gaia DR3 6671061607806119040
6671062058780010496,Gaia DR3 6671062058780010496
6671213104189712000,GJ 769
6671260761147078400,HIP 97093
6671456813516368512,Gaia DR3 6671456813516368512
6671456817811549952,Gaia DR3 6671456817811549952
6671654695546814080,TIC 128707593
6671672150293643008,SIPS J2001-4658
6671680018673820032,Gaia DR3 6671680018673820032
6671779661915289984,Gaia DR3 6671779661915289984
6671957469265477248,Gaia DR3 6671957469265477248
